state,state_latitude,state_longitude,district,district_latitude,district_longitude,township,township_latitude,township_longitude,city,city_latitude,city_longitude,village,village_latitude,village_longitude,ward,ward_latitude,ward_longitude
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ညောင်ဦးမြို့နယ်,21.2,94.86257,ပုဂံမြို့,21.13197,94.86257,တောင်ဘီရွာ,21.17984009,94.86701965,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကောလင်းခရိုင်,23.6653,95.6442,ပင်လည်ဘူးမြို့နယ်,24.08089,95.37026,ပင်လည်ဘူးမြို့,24.08089,95.37026,တောင်ဘီရွာ,23.96949959,95.3225708,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ညောင်ဦးမြို့နယ်,21.2,94.86257,ပုဂံမြို့,21.13197,94.86257,တောင်ဘီရွာမရွာ,20.91098022,94.96013641,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ညောင်ဦးမြို့နယ်,21.2,94.86257,ပုဂံမြို့,21.13197,94.86257,တောင်ဘီရွာသစ်ရွာ,20.91996956,94.96013641,,,
မွန်ပြည်နယ်,16.306,97.553,မော်လမြိုင်ခရိုင်,16.1138,97.6616,ရေးမြို့နယ်,15.24618,97.85093,ခေါဇာမြို့,15.03752,97.82935,တောင်ဘုံရွာ,15.41324043,97.82575989,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,မတူပီမြို့နယ်,21.60146,93.4582,လိုင်လင်းပီမြို့,21.9592,93.1143,တောင်ဘူရွာ,21.784849,93.195427,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,သရက်မြို့နယ်,19.3215,95.17716,သရက်မြို့,19.3215,95.17716,တောင်ဘောရွာ,19.38680077,95.10492706,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,ရေစကြိုမြို့နယ်,21.6338783,95.24530058,ရေစကြိုမြို့,21.6338783,95.24530058,တောင်မင်းကျောင်းရွာ,21.53195,95.20231628,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,တောင်မင်းကုလားရွာ,20.67416,92.90783691,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,လပ္ပတ္တာမြို့နယ်,16.14557,94.75889,လပွတ္တာမြို့,16.14557,94.75889,တောင်မင်းချောင်းရွာ,16.34719086,94.77789307,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,လောင်းလုံးမြို့နယ်,13.97522,98.11963,လောင်းလုံးမြို့,13.97522,98.11963,တောင်မင်းပြောင်ရွာ,14.14479,98.17576,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,မကွေးမြို့နယ်,20.14027,94.92696,မကွေးမြို့,20.14027,94.92696,တောင်မင်းရွာ,20.15153122,95.05770111,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မင်းဘူးခရိုင်,20.3092,94.411,မင်းဘူးမြို့နယ်,20.18363,94.8775,စကုမြို့,20.22609,94.76831,တောင်မန်းစံပြရွာသစ်ရွာ,20.17400932,94.77926636,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,တောင်မျောချောင်းရွာ,20.73176003,92.88800049,,,
ရှမ်းပြည်နယ်,22.834,97.866,ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.1839,97.2043,နမ့်ဆန်မြို့နယ်,22.96407,97.16126,နမ့်ဆန်မြို့,22.96407,97.16126,တောင်မရွာ,22.88555908,97.22531128,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်တောင်ပိုင်းခရိုင်,16.6224,96.2292,ကော့မှူးမြို့နယ်,16.54616,96.06195,ကော့မှူးမြို့,16.54616,96.06195,တောင်မရိုးကုန်းရွာ,16.60935974,96.07891846,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,သာပေါင်းမြို့နယ်,17.04734,94.80589,သာပေါင်းမြို့,17.04734,94.80589,တောင်မရိုးပင်ရွာ,16.9639492,94.72805786,,,
ရှမ်းပြည်နယ်,20.795,97.509,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,21.1799,96.4737,ရွာငံမြို့နယ်,21.16282,96.44229,ရွာငံမြို့,21.16282,96.44229,တောင်မြင့်ကြီးရွာ,20.93478966,96.5843277,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,ကံမမြို့နယ်,19.02897,95.09594,ကံမမြို့,19.02897,95.09594,တောင်မြင့်ရွာ,19.13384056,95.00498962,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,မင်းတုန်းမြို့နယ်,19.35131067,94.73233488,မင်းတုန်းမြို့,19.35131067,94.73233488,တောင်မြင့်ရွာ,19.23462868,94.83152771,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,ပေါက်မြို့နယ်,21.45215,94.47374,ပေါက်မြို့,21.45215,94.47374,တောင်မြင့်ရွာ,21.39900017,94.47899628,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,သရက်မြို့နယ်,19.3215,95.17716,သရက်မြို့,19.3215,95.17716,တောင်မြင့်ရွာ,19.3713398,94.98893738,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,မြောက်ဦးမြို့နယ်,20.59185,93.18844,မြောက်ဦးမြို့,20.59185,93.18844,တောင်မြင့်ရွာ,20.71842957,93.05943298,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,ပျဉ်းမနားမြို့နယ်,19.7361,96.20895,ပျဉ်းမနားမြို့,19.7361,96.20895,တောင်မြင့်ရွာမရွာ,19.51486015,96.54186249,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,ပျဉ်းမနားမြို့နယ်,19.7361,96.20895,ပျဉ်းမနားမြို့,19.7361,96.20895,တောင်မြင့်ရွာသစ်ရွာ,19.53330994,96.53368378,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,ပျဉ်းမနားမြို့နယ်,19.7361,96.20895,ပျဉ်းမနားမြို့,19.7361,96.20895,တောင်မြင့်အရှေ့ရွာ,19.56319046,96.57060242,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,စစ်ကိုင်းခရိုင်,21.9131,95.6003,စစ်ကိုင်းမြို့နယ်,21.8814,95.9996,ဆားတောင်မြို့,22.1639,95.7574,တောင်မြို့ရွာ,22.08065033,95.66713715,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ညောင်ရွှေမြို့နယ်,20.6691,96.9234,နန်းပန်မြို့,20.45492935,96.90596008,တောင်မြို့ရွာ,20.64903069,96.92484283,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,အောင်လံမြို့နယ်,19.35855,95.21684,အောင်လံမြို့,19.35855,95.21684,တောင်မြောင်ရွာ,19.23409081,95.24211884,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,မုံရွာခရိုင်,22.2131,95.2921,အရာတော်မြို့နယ်,22.28525,95.45068,အရာတော်မြို့,22.28525,95.45068,တောင်မွှာရွာ,22.34506035,95.51486206,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,မုံရွာခရိုင်,22.2131,95.2921,မုံရွာမြို့နယ်,22.12168,95.13963,မုံရွာမြို့,22.12168,95.13963,တောင်မာတောရွာမရွာ,22.11021042,95.25286865,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,မုံရွာခရိုင်,22.2131,95.2921,မုံရွာမြို့နယ်,22.12168,95.13963,မုံရွာမြို့,22.12168,95.13963,တောင်မာတောရွာသစ်ရွာ,22.11779976,95.2517395,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,တောင်မူဇီရွာ,20.95340919,92.91990662,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,ပြည်ခရိုင်,18.9141,95.3139,ပန်းတောင်းမြို့နယ်,18.71524,95.14808,ဥရှစ်ပင်မြို့,18.68519,95.01383,တောင်မောက်ရွာ,18.55752945,94.98570251,,,
ရှမ်းပြည်နယ်,20.795,97.509,ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,20.4907,96.9516,ပင်လောင်းမြို့နယ်,20.1367,96.7853,ပင်လောင်းမြို့,19.98626219,96.58254462,တောင်မောင်းရွာ,20.14427948,96.79482269,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,အမ်းမြို့နယ်,19.78128,94.02469,တပ်တောင်မြို့,19.5682,93.9358,တောင်မော်ရွာ,19.46051025,93.96157837,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,ဘူးသီးတောင်မြို့နယ်,20.87498,92.525,ဘူးသီးတောင်မြို့,20.87498,92.525,တောင်မော်ရွာ,20.6677494,92.60865021,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,ကျောက်ဖြူမြို့နယ်,19.3976,93.6557,စနဲမြို့,19.2166,93.7336,တောင်မော်ရွာ,19.27647018,93.70285797,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,ကျောက်ဖြူမြို့နယ်,19.3976,93.6557,စနဲမြို့,19.2166,93.7336,တောင်မော်ရွာ,19.32637024,93.59216309,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,မြေပုံမြို့နယ်,20.04676,93.37376,မြေပုံမြို့,20.04676,93.37376,တောင်မော်ရွာ,19.99733925,93.41909027,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကောလင်းခရိုင်,23.6653,95.6442,ကောလင်းမြို့နယ်,23.79026,95.68339,ကောလင်းမြို့,23.79026,95.68339,တောင်မော်ရွာ,23.8076992,95.79105377,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကောလင်းခရိုင်,23.6653,95.6442,ပင်လည်ဘူးမြို့နယ်,24.08089,95.37026,ပင်လည်ဘူးမြို့,24.08089,95.37026,တောင်မော်ရွာ,24.25461006,95.59429169,,,
